id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;nama_kabupaten_kota;bulan;luas_panen;satuan;produksi_padi;satuan;produktivitas_padi;satuan;tahun
1000;32;JAWA BARAT;3203;KABUPATEN CIANJUR;APRIL;7606;HEKTAR;41260;TON GABAH KERING GILING;54.25;KUINTAL PER HEKTAR;2021
1001;32;JAWA BARAT;3203;KABUPATEN CIANJUR;MEI;8184;HEKTAR;41535;TON GABAH KERING GILING;50.75;KUINTAL PER HEKTAR;2021
1002;32;JAWA BARAT;3203;KABUPATEN CIANJUR;JUNI;10133;HEKTAR;51564;TON GABAH KERING GILING;50.89;KUINTAL PER HEKTAR;2021
1003;32;JAWA BARAT;3203;KABUPATEN CIANJUR;JULI;15454;HEKTAR;78704;TON GABAH KERING GILING;50.93;KUINTAL PER HEKTAR;2021
1004;32;JAWA BARAT;3203;KABUPATEN CIANJUR;AGUSTUS;9590;HEKTAR;49301;TON GABAH KERING GILING;51.41;KUINTAL PER HEKTAR;2021
1005;32;JAWA BARAT;3203;KABUPATEN CIANJUR;SEPTEMBER;4780;HEKTAR;28519;TON GABAH KERING GILING;59.66;KUINTAL PER HEKTAR;2021
1006;32;JAWA BARAT;3203;KABUPATEN CIANJUR;OKTOBER;5962;HEKTAR;35567;TON GABAH KERING GILING;59.66;KUINTAL PER HEKTAR;2021
1007;32;JAWA BARAT;3203;KABUPATEN CIANJUR;NOVEMBER;4916;HEKTAR;28766;TON GABAH KERING GILING;58.52;KUINTAL PER HEKTAR;2021
1008;32;JAWA BARAT;3203;KABUPATEN CIANJUR;DESEMBER;5902;HEKTAR;35200;TON GABAH KERING GILING;59.65;KUINTAL PER HEKTAR;2021
1009;32;JAWA BARAT;3204;KABUPATEN BANDUNG;JANUARI;2554;HEKTAR;15360;TON GABAH KERING GILING;60.15;KUINTAL PER HEKTAR;2021
1010;32;JAWA BARAT;3204;KABUPATEN BANDUNG;FEBRUARI;2483;HEKTAR;14933;TON GABAH KERING GILING;60.15;KUINTAL PER HEKTAR;2021
1011;32;JAWA BARAT;3204;KABUPATEN BANDUNG;MARET;4268;HEKTAR;25672;TON GABAH KERING GILING;60.15;KUINTAL PER HEKTAR;2021
1012;32;JAWA BARAT;3204;KABUPATEN BANDUNG;APRIL;8948;HEKTAR;53822;TON GABAH KERING GILING;60.15;KUINTAL PER HEKTAR;2021
1013;32;JAWA BARAT;3204;KABUPATEN BANDUNG;MEI;4683;HEKTAR;28187;TON GABAH KERING GILING;60.19;KUINTAL PER HEKTAR;2021
1014;32;JAWA BARAT;3204;KABUPATEN BANDUNG;JUNI;2922;HEKTAR;17533;TON GABAH KERING GILING;60.01;KUINTAL PER HEKTAR;2021
1015;32;JAWA BARAT;3204;KABUPATEN BANDUNG;JULI;3545;HEKTAR;21356;TON GABAH KERING GILING;60.25;KUINTAL PER HEKTAR;2021
1016;32;JAWA BARAT;3204;KABUPATEN BANDUNG;AGUSTUS;4037;HEKTAR;24320;TON GABAH KERING GILING;60.25;KUINTAL PER HEKTAR;2021
1017;32;JAWA BARAT;3204;KABUPATEN BANDUNG;SEPTEMBER;5022;HEKTAR;32129;TON GABAH KERING GILING;63.98;KUINTAL PER HEKTAR;2021
1018;32;JAWA BARAT;3204;KABUPATEN BANDUNG;OKTOBER;4977;HEKTAR;31843;TON GABAH KERING GILING;63.98;KUINTAL PER HEKTAR;2021
1019;32;JAWA BARAT;3204;KABUPATEN BANDUNG;NOVEMBER;4050;HEKTAR;25933;TON GABAH KERING GILING;64.03;KUINTAL PER HEKTAR;2021
1020;32;JAWA BARAT;3204;KABUPATEN BANDUNG;DESEMBER;3065;HEKTAR;19627;TON GABAH KERING GILING;64.03;KUINTAL PER HEKTAR;2021
1021;32;JAWA BARAT;3205;KABUPATEN GARUT;JANUARI;4271;HEKTAR;25598;TON GABAH KERING GILING;59.93;KUINTAL PER HEKTAR;2021
1022;32;JAWA BARAT;3205;KABUPATEN GARUT;FEBRUARI;8707;HEKTAR;52317;TON GABAH KERING GILING;60.08;KUINTAL PER HEKTAR;2021
1023;32;JAWA BARAT;3205;KABUPATEN GARUT;MARET;11652;HEKTAR;70302;TON GABAH KERING GILING;60.34;KUINTAL PER HEKTAR;2021
1024;32;JAWA BARAT;3205;KABUPATEN GARUT;APRIL;6864;HEKTAR;41249;TON GABAH KERING GILING;60.09;KUINTAL PER HEKTAR;2021
1025;32;JAWA BARAT;3205;KABUPATEN GARUT;MEI;5986;HEKTAR;33671;TON GABAH KERING GILING;56.25;KUINTAL PER HEKTAR;2021
1026;32;JAWA BARAT;3205;KABUPATEN GARUT;JUNI;7630;HEKTAR;42912;TON GABAH KERING GILING;56.24;KUINTAL PER HEKTAR;2021
1027;32;JAWA BARAT;3205;KABUPATEN GARUT;JULI;9370;HEKTAR;52809;TON GABAH KERING GILING;56.36;KUINTAL PER HEKTAR;2021
1028;32;JAWA BARAT;3205;KABUPATEN GARUT;AGUSTUS;5740;HEKTAR;32383;TON GABAH KERING GILING;56.41;KUINTAL PER HEKTAR;2021
1029;32;JAWA BARAT;3205;KABUPATEN GARUT;SEPTEMBER;2798;HEKTAR;16531;TON GABAH KERING GILING;59.09;KUINTAL PER HEKTAR;2021
1030;32;JAWA BARAT;3205;KABUPATEN GARUT;OKTOBER;4263;HEKTAR;25026;TON GABAH KERING GILING;58.7;KUINTAL PER HEKTAR;2021
1031;32;JAWA BARAT;3205;KABUPATEN GARUT;NOVEMBER;4398;HEKTAR;25492;TON GABAH KERING GILING;57.96;KUINTAL PER HEKTAR;2021
1032;32;JAWA BARAT;3205;KABUPATEN GARUT;DESEMBER;4285;HEKTAR;25030;TON GABAH KERING GILING;58.41;KUINTAL PER HEKTAR;2021
1033;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;JANUARI;7252;HEKTAR;40983;TON GABAH KERING GILING;56.51;KUINTAL PER HEKTAR;2021
1034;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;FEBRUARI;14071;HEKTAR;79667;TON GABAH KERING GILING;56.62;KUINTAL PER HEKTAR;2021
1035;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;MARET;5369;HEKTAR;30558;TON GABAH KERING GILING;56.92;KUINTAL PER HEKTAR;2021
1036;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;APRIL;3767;HEKTAR;21477;TON GABAH KERING GILING;57.01;KUINTAL PER HEKTAR;2021
1037;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;MEI;7284;HEKTAR;38191;TON GABAH KERING GILING;52.43;KUINTAL PER HEKTAR;2021
1038;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;JUNI;11101;HEKTAR;57579;TON GABAH KERING GILING;51.87;KUINTAL PER HEKTAR;2021
1039;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;JULI;6737;HEKTAR;35328;TON GABAH KERING GILING;52.44;KUINTAL PER HEKTAR;2021
1040;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;AGUSTUS;3262;HEKTAR;17107;TON GABAH KERING GILING;52.44;KUINTAL PER HEKTAR;2021
1041;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;SEPTEMBER;3004;HEKTAR;15774;TON GABAH KERING GILING;52.51;KUINTAL PER HEKTAR;2021
1042;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;OKTOBER;5542;HEKTAR;29015;TON GABAH KERING GILING;52.35;KUINTAL PER HEKTAR;2021
1043;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;NOVEMBER;8781;HEKTAR;45060;TON GABAH KERING GILING;51.31;KUINTAL PER HEKTAR;2021
1044;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;DESEMBER;6763;HEKTAR;35170;TON GABAH KERING GILING;52;KUINTAL PER HEKTAR;2021
1045;32;JAWA BARAT;3207;KABUPATEN CIAMIS;JANUARI;1028;HEKTAR;6409;TON GABAH KERING GILING;62.33;KUINTAL PER HEKTAR;2021
1046;32;JAWA BARAT;3207;KABUPATEN CIAMIS;FEBRUARI;4446;HEKTAR;27712;TON GABAH KERING GILING;62.33;KUINTAL PER HEKTAR;2021
1047;32;JAWA BARAT;3207;KABUPATEN CIAMIS;MARET;12155;HEKTAR;75758;TON GABAH KERING GILING;62.33;KUINTAL PER HEKTAR;2021
1048;32;JAWA BARAT;3207;KABUPATEN CIAMIS;APRIL;6434;HEKTAR;40100;TON GABAH KERING GILING;62.33;KUINTAL PER HEKTAR;2021
1049;32;JAWA BARAT;3207;KABUPATEN CIAMIS;MEI;3016;HEKTAR;17088;TON GABAH KERING GILING;56.65;KUINTAL PER HEKTAR;2021
1050;32;JAWA BARAT;3207;KABUPATEN CIAMIS;JUNI;2286;HEKTAR;12949;TON GABAH KERING GILING;56.65;KUINTAL PER HEKTAR;2021
1051;32;JAWA BARAT;3207;KABUPATEN CIAMIS;JULI;8461;HEKTAR;47931;TON GABAH KERING GILING;56.65;KUINTAL PER HEKTAR;2021
1052;32;JAWA BARAT;3207;KABUPATEN CIAMIS;AGUSTUS;5711;HEKTAR;32351;TON GABAH KERING GILING;56.65;KUINTAL PER HEKTAR;2021
1053;32;JAWA BARAT;3207;KABUPATEN CIAMIS;SEPTEMBER;3500;HEKTAR;18307;TON GABAH KERING GILING;52.31;KUINTAL PER HEKTAR;2021
1054;32;JAWA BARAT;3207;KABUPATEN CIAMIS;OKTOBER;4772;HEKTAR;24964;TON GABAH KERING GILING;52.31;KUINTAL PER HEKTAR;2021
1055;32;JAWA BARAT;3207;KABUPATEN CIAMIS;NOVEMBER;1127;HEKTAR;5893;TON GABAH KERING GILING;52.31;KUINTAL PER HEKTAR;2021
1056;32;JAWA BARAT;3207;KABUPATEN CIAMIS;DESEMBER;2078;HEKTAR;10869;TON GABAH KERING GILING;52.31;KUINTAL PER HEKTAR;2021
1057;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;JANUARI;2697;HEKTAR;15134;TON GABAH KERING GILING;56.12;KUINTAL PER HEKTAR;2021
1058;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;FEBRUARI;1820;HEKTAR;10216;TON GABAH KERING GILING;56.12;KUINTAL PER HEKTAR;2021
1059;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;MARET;10172;HEKTAR;57089;TON GABAH KERING GILING;56.12;KUINTAL PER HEKTAR;2021
1060;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;APRIL;4720;HEKTAR;26490;TON GABAH KERING GILING;56.12;KUINTAL PER HEKTAR;2021
1061;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;MEI;3563;HEKTAR;21602;TON GABAH KERING GILING;60.63;KUINTAL PER HEKTAR;2021
1062;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;JUNI;3429;HEKTAR;20793;TON GABAH KERING GILING;60.63;KUINTAL PER HEKTAR;2021
1063;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;JULI;10204;HEKTAR;61871;TON GABAH KERING GILING;60.63;KUINTAL PER HEKTAR;2021
1064;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;AGUSTUS;2608;HEKTAR;15810;TON GABAH KERING GILING;60.63;KUINTAL PER HEKTAR;2021
1065;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;SEPTEMBER;2778;HEKTAR;16235;TON GABAH KERING GILING;58.44;KUINTAL PER HEKTAR;2021
1066;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;OKTOBER;1672;HEKTAR;9773;TON GABAH KERING GILING;58.44;KUINTAL PER HEKTAR;2021
1067;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;NOVEMBER;1916;HEKTAR;11200;TON GABAH KERING GILING;58.44;KUINTAL PER HEKTAR;2021
1068;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;DESEMBER;1657;HEKTAR;9681;TON GABAH KERING GILING;58.44;KUINTAL PER HEKTAR;2021
1069;32;JAWA BARAT;3209;KABUPATEN CIREBON;JANUARI;1515;HEKTAR;8283;TON GABAH KERING GILING;54.67;KUINTAL PER HEKTAR;2021
1070;32;JAWA BARAT;3209;KABUPATEN CIREBON;FEBRUARI;737;HEKTAR;4028;TON GABAH KERING GILING;54.67;KUINTAL PER HEKTAR;2021
1071;32;JAWA BARAT;3209;KABUPATEN CIREBON;MARET;13524;HEKTAR;73931;TON GABAH KERING GILING;54.67;KUINTAL PER HEKTAR;2021
1072;32;JAWA BARAT;3209;KABUPATEN CIREBON;APRIL;14270;HEKTAR;78006;TON GABAH KERING GILING;54.67;KUINTAL PER HEKTAR;2021
1073;32;JAWA BARAT;3209;KABUPATEN CIREBON;MEI;9105;HEKTAR;46249;TON GABAH KERING GILING;50.8;KUINTAL PER HEKTAR;2021
1074;32;JAWA BARAT;3209;KABUPATEN CIREBON;JUNI;5041;HEKTAR;25606;TON GABAH KERING GILING;50.8;KUINTAL PER HEKTAR;2021
1075;32;JAWA BARAT;3209;KABUPATEN CIREBON;JULI;11070;HEKTAR;56229;TON GABAH KERING GILING;50.8;KUINTAL PER HEKTAR;2021
1076;32;JAWA BARAT;3209;KABUPATEN CIREBON;AGUSTUS;7651;HEKTAR;38864;TON GABAH KERING GILING;50.8;KUINTAL PER HEKTAR;2021
1077;32;JAWA BARAT;3209;KABUPATEN CIREBON;SEPTEMBER;7594;HEKTAR;46023;TON GABAH KERING GILING;60.6;KUINTAL PER HEKTAR;2021
1078;32;JAWA BARAT;3209;KABUPATEN CIREBON;OKTOBER;10374;HEKTAR;62867;TON GABAH KERING GILING;60.6;KUINTAL PER HEKTAR;2021
1079;32;JAWA BARAT;3209;KABUPATEN CIREBON;NOVEMBER;3086;HEKTAR;18703;TON GABAH KERING GILING;60.6;KUINTAL PER HEKTAR;2021
1080;32;JAWA BARAT;3209;KABUPATEN CIREBON;DESEMBER;980;HEKTAR;5942;TON GABAH KERING GILING;60.6;KUINTAL PER HEKTAR;2021
1081;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;JANUARI;1740;HEKTAR;9950;TON GABAH KERING GILING;57.19;KUINTAL PER HEKTAR;2021
1082;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;FEBRUARI;1311;HEKTAR;7496;TON GABAH KERING GILING;57.19;KUINTAL PER HEKTAR;2021
1083;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;MARET;29592;HEKTAR;169609;TON GABAH KERING GILING;57.32;KUINTAL PER HEKTAR;2021
1084;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;APRIL;11528;HEKTAR;66079;TON GABAH KERING GILING;57.32;KUINTAL PER HEKTAR;2021
1085;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;MEI;3846;HEKTAR;20313;TON GABAH KERING GILING;52.81;KUINTAL PER HEKTAR;2021
1086;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;JUNI;5291;HEKTAR;27946;TON GABAH KERING GILING;52.81;KUINTAL PER HEKTAR;2021
1087;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;JULI;24573;HEKTAR;129674;TON GABAH KERING GILING;52.77;KUINTAL PER HEKTAR;2021
1088;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;AGUSTUS;9626;HEKTAR;50838;TON GABAH KERING GILING;52.81;KUINTAL PER HEKTAR;2021
1089;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;SEPTEMBER;2265;HEKTAR;11844;TON GABAH KERING GILING;52.3;KUINTAL PER HEKTAR;2021
1090;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;OKTOBER;3223;HEKTAR;16857;TON GABAH KERING GILING;52.3;KUINTAL PER HEKTAR;2021
1091;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;NOVEMBER;2884;HEKTAR;15082;TON GABAH KERING GILING;52.3;KUINTAL PER HEKTAR;2021
1092;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;DESEMBER;1637;HEKTAR;8563;TON GABAH KERING GILING;52.3;KUINTAL PER HEKTAR;2021
1093;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;JANUARI;2632;HEKTAR;12886;TON GABAH KERING GILING;48.96;KUINTAL PER HEKTAR;2021
1094;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;FEBRUARI;1429;HEKTAR;6995;TON GABAH KERING GILING;48.96;KUINTAL PER HEKTAR;2021
1095;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;MARET;8014;HEKTAR;39261;TON GABAH KERING GILING;48.99;KUINTAL PER HEKTAR;2021
1096;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;APRIL;9429;HEKTAR;46171;TON GABAH KERING GILING;48.97;KUINTAL PER HEKTAR;2021
1097;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;MEI;3323;HEKTAR;15643;TON GABAH KERING GILING;47.08;KUINTAL PER HEKTAR;2021
1098;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;JUNI;2676;HEKTAR;12599;TON GABAH KERING GILING;47.08;KUINTAL PER HEKTAR;2021
1099;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;JULI;8727;HEKTAR;41085;TON GABAH KERING GILING;47.08;KUINTAL PER HEKTAR;2021
1100;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;AGUSTUS;5126;HEKTAR;24135;TON GABAH KERING GILING;47.08;KUINTAL PER HEKTAR;2021
1101;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;SEPTEMBER;3285;HEKTAR;17266;TON GABAH KERING GILING;52.56;KUINTAL PER HEKTAR;2021
1102;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;OKTOBER;2642;HEKTAR;13936;TON GABAH KERING GILING;52.75;KUINTAL PER HEKTAR;2021
1103;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;NOVEMBER;2836;HEKTAR;15002;TON GABAH KERING GILING;52.9;KUINTAL PER HEKTAR;2021
1104;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;DESEMBER;3223;HEKTAR;17059;TON GABAH KERING GILING;52.92;KUINTAL PER HEKTAR;2021
1105;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;JANUARI;1323;HEKTAR;8037;TON GABAH KERING GILING;60.76;KUINTAL PER HEKTAR;2021
1106;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;FEBRUARI;1562;HEKTAR;9490;TON GABAH KERING GILING;60.76;KUINTAL PER HEKTAR;2021
1107;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;MARET;27639;HEKTAR;165119;TON GABAH KERING GILING;59.74;KUINTAL PER HEKTAR;2021
1108;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;APRIL;60292;HEKTAR;365959;TON GABAH KERING GILING;60.7;KUINTAL PER HEKTAR;2021
1109;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;MEI;21558;HEKTAR;116532;TON GABAH KERING GILING;54.06;KUINTAL PER HEKTAR;2021
1110;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;JUNI;6808;HEKTAR;36802;TON GABAH KERING GILING;54.06;KUINTAL PER HEKTAR;2021
1111;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;JULI;20664;HEKTAR;110081;TON GABAH KERING GILING;53.27;KUINTAL PER HEKTAR;2021
1112;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;AGUSTUS;26019;HEKTAR;140650;TON GABAH KERING GILING;54.06;KUINTAL PER HEKTAR;2021
1113;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;SEPTEMBER;35959;HEKTAR;215652;TON GABAH KERING GILING;59.97;KUINTAL PER HEKTAR;2021
1114;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;OKTOBER;13186;HEKTAR;79080;TON GABAH KERING GILING;59.97;KUINTAL PER HEKTAR;2021
1115;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;NOVEMBER;10248;HEKTAR;61457;TON GABAH KERING GILING;59.97;KUINTAL PER HEKTAR;2021
1116;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;DESEMBER;1795;HEKTAR;10763;TON GABAH KERING GILING;59.97;KUINTAL PER HEKTAR;2021
1117;32;JAWA BARAT;3213;KABUPATEN SUBANG;JANUARI;4320;HEKTAR;23128;TON GABAH KERING GILING;53.54;KUINTAL PER HEKTAR;2021
1118;32;JAWA BARAT;3213;KABUPATEN SUBANG;FEBRUARI;1925;HEKTAR;10305;TON GABAH KERING GILING;53.54;KUINTAL PER HEKTAR;2021
1119;32;JAWA BARAT;3213;KABUPATEN SUBANG;MARET;15075;HEKTAR;80715;TON GABAH KERING GILING;53.54;KUINTAL PER HEKTAR;2021
1120;32;JAWA BARAT;3213;KABUPATEN SUBANG;APRIL;26671;HEKTAR;142802;TON GABAH KERING GILING;53.54;KUINTAL PER HEKTAR;2021
1121;32;JAWA BARAT;3213;KABUPATEN SUBANG;MEI;28543;HEKTAR;172646;TON GABAH KERING GILING;60.49;KUINTAL PER HEKTAR;2021
1122;32;JAWA BARAT;3213;KABUPATEN SUBANG;JUNI;7462;HEKTAR;45135;TON GABAH KERING GILING;60.49;KUINTAL PER HEKTAR;2021
1123;32;JAWA BARAT;3213;KABUPATEN SUBANG;JULI;12656;HEKTAR;76552;TON GABAH KERING GILING;60.49;KUINTAL PER HEKTAR;2021
1124;32;JAWA BARAT;3213;KABUPATEN SUBANG;AGUSTUS;10097;HEKTAR;61070;TON GABAH KERING GILING;60.49;KUINTAL PER HEKTAR;2021
1125;32;JAWA BARAT;3213;KABUPATEN SUBANG;SEPTEMBER;6731;HEKTAR;40847;TON GABAH KERING GILING;60.68;KUINTAL PER HEKTAR;2021
1126;32;JAWA BARAT;3213;KABUPATEN SUBANG;OKTOBER;21776;HEKTAR;132147;TON GABAH KERING GILING;60.68;KUINTAL PER HEKTAR;2021
1127;32;JAWA BARAT;3213;KABUPATEN SUBANG;NOVEMBER;18227;HEKTAR;110613;TON GABAH KERING GILING;60.68;KUINTAL PER HEKTAR;2021
1128;32;JAWA BARAT;3213;KABUPATEN SUBANG;DESEMBER;10463;HEKTAR;63496;TON GABAH KERING GILING;60.68;KUINTAL PER HEKTAR;2021
1129;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;JANUARI;1125;HEKTAR;5842;TON GABAH KERING GILING;51.92;KUINTAL PER HEKTAR;2021
1130;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;FEBRUARI;1557;HEKTAR;8088;TON GABAH KERING GILING;51.93;KUINTAL PER HEKTAR;2021
1131;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;MARET;8223;HEKTAR;42714;TON GABAH KERING GILING;51.94;KUINTAL PER HEKTAR;2021
1132;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;APRIL;2149;HEKTAR;11165;TON GABAH KERING GILING;51.94;KUINTAL PER HEKTAR;2021
1133;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;MEI;1778;HEKTAR;9202;TON GABAH KERING GILING;51.74;KUINTAL PER HEKTAR;2021
1134;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;JUNI;2649;HEKTAR;13690;TON GABAH KERING GILING;51.68;KUINTAL PER HEKTAR;2021
1135;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;JULI;7066;HEKTAR;36555;TON GABAH KERING GILING;51.74;KUINTAL PER HEKTAR;2021
1136;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;AGUSTUS;2570;HEKTAR;13298;TON GABAH KERING GILING;51.74;KUINTAL PER HEKTAR;2021
1137;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;SEPTEMBER;1219;HEKTAR;5735;TON GABAH KERING GILING;47.03;KUINTAL PER HEKTAR;2021
1138;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;OKTOBER;2089;HEKTAR;9806;TON GABAH KERING GILING;46.95;KUINTAL PER HEKTAR;2021
1139;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;NOVEMBER;1371;HEKTAR;6441;TON GABAH KERING GILING;46.97;KUINTAL PER HEKTAR;2021
1140;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;DESEMBER;1133;HEKTAR;5329;TON GABAH KERING GILING;47.03;KUINTAL PER HEKTAR;2021
1141;32;JAWA BARAT;3215;KABUPATEN KARAWANG;JANUARI;23449;HEKTAR;141115;TON GABAH KERING GILING;60.18;KUINTAL PER HEKTAR;2021
1142;32;JAWA BARAT;3215;KABUPATEN KARAWANG;FEBRUARI;6010;HEKTAR;36154;TON GABAH KERING GILING;60.15;KUINTAL PER HEKTAR;2021
1143;32;JAWA BARAT;3215;KABUPATEN KARAWANG;MARET;10516;HEKTAR;63254;TON GABAH KERING GILING;60.15;KUINTAL PER HEKTAR;2021
1144;32;JAWA BARAT;3215;KABUPATEN KARAWANG;APRIL;15539;HEKTAR;93511;TON GABAH KERING GILING;60.18;KUINTAL PER HEKTAR;2021
1145;32;JAWA BARAT;3215;KABUPATEN KARAWANG;MEI;18169;HEKTAR;111771;TON GABAH KERING GILING;61.52;KUINTAL PER HEKTAR;2021
1146;32;JAWA BARAT;3215;KABUPATEN KARAWANG;JUNI;27878;HEKTAR;171518;TON GABAH KERING GILING;61.52;KUINTAL PER HEKTAR;2021
1147;32;JAWA BARAT;3215;KABUPATEN KARAWANG;JULI;24526;HEKTAR;150938;TON GABAH KERING GILING;61.54;KUINTAL PER HEKTAR;2021
1148;32;JAWA BARAT;3215;KABUPATEN KARAWANG;AGUSTUS;6305;HEKTAR;38803;TON GABAH KERING GILING;61.54;KUINTAL PER HEKTAR;2021
1149;32;JAWA BARAT;3215;KABUPATEN KARAWANG;SEPTEMBER;9326;HEKTAR;60785;TON GABAH KERING GILING;65.18;KUINTAL PER HEKTAR;2021
1150;32;JAWA BARAT;3215;KABUPATEN KARAWANG;OKTOBER;17418;HEKTAR;113527;TON GABAH KERING GILING;65.18;KUINTAL PER HEKTAR;2021
1151;32;JAWA BARAT;3215;KABUPATEN KARAWANG;NOVEMBER;15587;HEKTAR;101596;TON GABAH KERING GILING;65.18;KUINTAL PER HEKTAR;2021
1152;32;JAWA BARAT;3215;KABUPATEN KARAWANG;DESEMBER;23192;HEKTAR;151161;TON GABAH KERING GILING;65.18;KUINTAL PER HEKTAR;2021
1153;32;JAWA BARAT;3216;KABUPATEN BEKASI;JANUARI;1906;HEKTAR;13865;TON GABAH KERING GILING;72.76;KUINTAL PER HEKTAR;2021
1154;32;JAWA BARAT;3216;KABUPATEN BEKASI;FEBRUARI;6762;HEKTAR;49203;TON GABAH KERING GILING;72.76;KUINTAL PER HEKTAR;2021
1155;32;JAWA BARAT;3216;KABUPATEN BEKASI;MARET;7138;HEKTAR;51939;TON GABAH KERING GILING;72.76;KUINTAL PER HEKTAR;2021
1156;32;JAWA BARAT;3216;KABUPATEN BEKASI;APRIL;7889;HEKTAR;57399;TON GABAH KERING GILING;72.76;KUINTAL PER HEKTAR;2021
1157;32;JAWA BARAT;3216;KABUPATEN BEKASI;MEI;6916;HEKTAR;38611;TON GABAH KERING GILING;55.83;KUINTAL PER HEKTAR;2021
1158;32;JAWA BARAT;3216;KABUPATEN BEKASI;JUNI;16934;HEKTAR;94537;TON GABAH KERING GILING;55.83;KUINTAL PER HEKTAR;2021
1159;32;JAWA BARAT;3216;KABUPATEN BEKASI;JULI;14933;HEKTAR;83369;TON GABAH KERING GILING;55.83;KUINTAL PER HEKTAR;2021
1160;32;JAWA BARAT;3216;KABUPATEN BEKASI;AGUSTUS;2235;HEKTAR;12477;TON GABAH KERING GILING;55.83;KUINTAL PER HEKTAR;2021
1161;32;JAWA BARAT;3216;KABUPATEN BEKASI;SEPTEMBER;5374;HEKTAR;28088;TON GABAH KERING GILING;52.26;KUINTAL PER HEKTAR;2021
